회사명,거래소코드,회계년도,[제조]매출원가(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS),[제조]매출액(수익)(*)(IFRS)
(주)에스지세계물산,004060,2018/12,223509418,320202197,222539029,317555834
(주)에스지세계물산,004060,2019/12,224485911,312545170,221421421,309596142
(주)에스지엔지,040610,2011/12,756925935,931116544,37381847,45806440
(주)에스지엔지,040610,2012/12,787921846,955617969,35484967,45074616
(주)에스지엔지,040610,2013/12,838895034,1007026648,48496269,57135307
(주)에스지엔지,040610,2014/12,792890237,961587982,46746567,54869906
(주)에스지엔지,040610,2015/12,766559212,913193255,41790063,48118092
(주)에스지엔지,040610,2016/12,1022498084,1199996426,40678112,48507191
(주)에스지엔지,040610,2017/12,1058210801,1217586997,47403787,55141217
(주)에스지엔지,040610,2018/12,947836189,1088824262,50977741,56385942
(주)에스지엔지,040610,2019/12,800057368,938887548,46152603,51882904
(주)에스코넥,096630,2011/12,114328398,140355090,95584866,113104552
(주)에스코넥,096630,2012/12,184422630,216241217,149045188,170145395
(주)에스코넥,096630,2013/12,274638475,315858419,199727183,226562155
(주)에스코넥,096630,2014/12,240386389,280173771,158580498,181936377
(주)에스코넥,096630,2015/12,265615308,307564793,175404562,200785557
(주)에스코넥,096630,2016/12,284322947,334554748,163704096,190637159
(주)에스코넥,096630,2017/12,313350232,365629927,110078962,129165691
(주)에스코넥,096630,2018/12,318824285,367055024,102876318,115657190
(주)에스코넥,096630,2019/12,242084674,254480908,55012927,56377902
(주)에스텍파마,041910,2011/12,,,38701051,56025831
(주)에스텍파마,041910,2012/12,,,38519190,58619805
(주)에스텍파마,041910,2013/12,29200692,42247214,29200692,42247214
(주)에스텍파마,041910,2014/12,35531034,44214723,35531034,44214723
(주)에스텍파마,041910,2015/12,36660648,45065875,36660648,45065875
(주)에스텍파마,041910,2016/12,31724778,43397040,31724778,43385843
(주)에스텍파마,041910,2017/12,27115220,38213541,27115220,38174581
(주)에스텍파마,041910,2018/12,30490403,40335857,30490403,40330037
(주)에스텍파마,041910,2019/12,33488949,46489682,33488949,46489682
(주)에스티아이,039440,2011/12,79379671,92705960,81153215,92479372
(주)에스티아이,039440,2012/12,56995823,72033627,58064599,70873400
(주)에스티아이,039440,2013/12,82904177,99700888,82735357,97357721
(주)에스티아이,039440,2014/12,100469719,121153111,101647966,118469412
(주)에스티아이,039440,2015/12,101750817,125514037,102753523,123687218
(주)에스티아이,039440,2016/12,145612060,180384449,147898655,177369440
(주)에스티아이,039440,2017/12,231938792,287012566,235194621,282967159
(주)에스티아이,039440,2018/12,234174305,286609574,230613000,276027718
(주)에스티아이,039440,2019/12,257465850,318857509,243226166,293268494
(주)에스티오,098660,2011/12,33030790,99990813,31947695,95550369
(주)에스티오,098660,2012/12,32844194,95471692,31710140,91421491
(주)에스티오,098660,2013/12,35770277,86125658,33787221,83613737
(주)에스티오,098660,2014/12,39003061,93693229,37868111,92034225
(주)에스티오,098660,2015/12,41281097,101207723,39955612,99569188
(주)에스티오,098660,2016/12,41870128,100535861,41300771,98811339
(주)에스티오,098660,2017/12,39885284,90839468,39534319,89586610
(주)에스티오,098660,2018/12,39388088,88321595,38673099,87098051
(주)에스티오,098660,2019/12,34545631,85144202,33765248,83978219
(주)에스티큐브,052020,2011/12,7057599,7420567,6991240,7357819
(주)에스티큐브,052020,2012/12,8035469,11230833,8182424,11522226
(주)에스티큐브,052020,2013/12,7377474,8852506,7376100,8834027
(주)에스티큐브,052020,2014/12,4846745,5483598,4846745,5476177
(주)에스티큐브,052020,2015/12,5263019,5349045,5263019,5349045
(주)에스티큐브,052020,2016/12,5948784,15263722,5869872,15263722
(주)에스티큐브,052020,2017/12,8665915,8460728,8665915,8460728
(주)에스티큐브,052020,2018/12,10976210,11073434,10749875,11073434
(주)에스티큐브,052020,2019/12,8966335,17388631,9562168,17388631
(주)에스폴리텍,050760,2011/12,127410518,146232897,90838170,103651090
(주)에스폴리텍,050760,2012/12,109683583,130530627,77481327,94175150
(주)에스폴리텍,050760,2013/12,102389975,118348515,70617563,83815491
(주)에스폴리텍,050760,2014/12,101546966,112565675,76256671,87560614
(주)에스폴리텍,050760,2015/12,87692544,100316555,84913056,98019088
(주)에스폴리텍,050760,2016/12,102030215,117696775,101603073,117274954
(주)에스폴리텍,050760,2017/12,107956050,122283422,108025942,122209735
(주)에스폴리텍,050760,2018/12,120307444,136887455,120247929,136756719
(주)에스폴리텍,050760,2019/12,107653235,135032554,107518872,134909963
(주)에스피시스템스,317830,2019/12,26027825,31959900,23210008,29033491
(주)에스피씨삼립,005610,2011/12,455642674,627219551,456882835,628959036
(주)에스피씨삼립,005610,2012/12,624144363,836986538,590498079,802652803
(주)에스피씨삼립,005610,2013/12,820357142,1066244749,744317065,968028778
(주)에스피씨삼립,005610,2014/12,840222311,1107627827,812310941,1028617844
(주)에스피씨삼립,005610,2015/12,1064995131,1373768365,749470183,985824837
(주)에스피씨삼립,005610,2016/12,1512965847,1870335371,789415112,1053614470
(주)에스피씨삼립,005610,2017/12,1687201497,2065510858,743637641,1010118733
(주)에스피씨삼립,005610,2018/12,1844426728,2200883745,770962864,1016326511
(주)에스피씨삼립,005610,2019/12,2117499691,2499238196,903963405,1186835435
(주)에스피지,058610,2011/12,84070321,105205996,81095448,97093450
(주)에스피지,058610,2012/12,85067101,106313494,84932733,101170038
(주)에스피지,058610,2013/12,93073260,115621668,93093716,109140421
(주)에스피지,058610,2014/12,108969292,135091429,105988704,124483645
(주)에스피지,058610,2015/12,112022810,138807894,102321325,119890864
(주)에스피지,058610,2016/12,122924045,152272422,113181091,133513413
(주)에스피지,058610,2017/12,239431475,295751093,207318554,238208029
(주)에스피지,058610,2018/12,246405866,305413294,199407743,226742282
(주)에스피지,058610,2019/12,255745605,315161067,195036281,219560002
(주)에쎈테크,043340,2011/12,,,89366974,93076543
(주)에쎈테크,043340,2012/12,,,69681977,76589961
(주)에쎈테크,043340,2013/12,,,79326692,85545931
(주)에쎈테크,043340,2014/12,,,76137018,83537987
(주)에쎈테크,043340,2015/12,,,65317798,72002464
(주)에쎈테크,043340,2016/12,,,64992502,72916738
(주)에쎈테크,043340,2017/12,,,60416302,66131227
(주)에쎈테크,043340,2018/12,,,51869745,58791068
(주)에쎈테크,043340,2019/12,,,47946958,51708136
(주)에이디칩스,054630,2011/12,54328057,66926705,16383460,23015482
(주)에이디칩스,054630,2012/12,36031675,45600047,15365891,20880350
(주)에이디칩스,054630,2013/12,33928700,43041906,16059002,21951350
(주)에이디칩스,054630,2014/12,21180757,26185290,11857672,15460811
(주)에이디칩스,054630,2015/12,9506431,13172615,9425199,13010871
(주)에이디칩스,054630,2016/12,19714021,25298566,17730184,22952939
(주)에이디칩스,054630,2017/12,,,14453126,18617247
(주)에이디칩스,054630,2018/12,,,12480365,12629866
(주)에이디칩스,054630,2019/12,,,16005708,17668070
(주)에이디테크놀로지,200710,2014/12,52766359,68482209,51244230,66410213
(주)에이디테크놀로지,200710,2015/12,28761631,35797490,26635195,33175505
(주)에이디테크놀로지,200710,2016/12,21873302,22667923,20902034,21413544
(주)에이디테크놀로지,200710,2017/12,,,28585351,32204669
(주)에이디테크놀로지,200710,2018/12,92261217,110264723,92261217,110264723
(주)에이디테크놀로지,200710,2019/12,207922950,225809534,207922950,225809534
(주)에이루트,096690,2011/12,,,20555717,27440456
(주)에이루트,096690,2012/12,20977755,26937127,19947532,25634609
(주)에이루트,096690,2013/12,22953878,31403847,21786409,29504788
